2.190000000000000000e+02,1.178000000000000000e+03,1.381000000000000000e+03,1.328000000000000000e+03
2.250000000000000000e+02,9.840000000000000000e+02,3.250000000000000000e+02,8.900000000000000000e+02
2.300000000000000000e+02,1.284000000000000000e+03,3.510000000000000000e+02,1.133000000000000000e+03
2.340000000000000000e+02,1.119000000000000000e+03,1.575000000000000000e+03,1.442000000000000000e+03
2.350000000000000000e+02,1.165000000000000000e+03,3.500000000000000000e+02,1.045000000000000000e+03
2.360000000000000000e+02,2.890000000000000000e+02,2.920000000000000000e+02,3.240000000000000000e+02
2.400000000000000000e+02,1.044000000000000000e+03,1.826000000000000000e+03,7.740000000000000000e+02
2.420000000000000000e+02,5.870000000000000000e+02,7.050000000000000000e+02,6.730000000000000000e+02
2.450000000000000000e+02,5.640000000000000000e+02,7.070000000000000000e+02,7.680000000000000000e+02
2.460000000000000000e+02,5.510000000000000000e+02,7.080000000000000000e+02,8.030000000000000000e+02
2.470000000000000000e+02,5.380000000000000000e+02,3.170000000000000000e+02,5.420000000000000000e+02
2.490000000000000000e+02,5.060000000000000000e+02,3.200000000000000000e+02,5.230000000000000000e+02
2.510000000000000000e+02,5.190000000000000000e+02,3.200000000000000000e+02,5.360000000000000000e+02
2.510000000000000000e+02,5.320000000000000000e+02,7.120000000000000000e+02,7.970000000000000000e+02
2.510000000000000000e+02,5.450000000000000000e+02,7.100000000000000000e+02,7.030000000000000000e+02
2.550000000000000000e+02,3.880000000000000000e+02,3.200000000000000000e+02,5.890000000000000000e+02
2.580000000000000000e+02,2.930000000000000000e+02,7.120000000000000000e+02,8.090000000000000000e+02
2.640000000000000000e+02,2.580000000000000000e+02,3.790000000000000000e+02,8.560000000000000000e+02
2.690000000000000000e+02,1.296000000000000000e+03,3.540000000000000000e+02,6.190000000000000000e+02
2.780000000000000000e+02,1.297000000000000000e+03,3.890000000000000000e+02,1.144000000000000000e+03
2.790000000000000000e+02,2.540000000000000000e+02,4.560000000000000000e+02,8.310000000000000000e+02
3.000000000000000000e+02,6.390000000000000000e+02,2.980000000000000000e+02,3.780000000000000000e+02
3.040000000000000000e+02,2.490000000000000000e+02,4.930000000000000000e+02,8.320000000000000000e+02
3.050000000000000000e+02,1.306000000000000000e+03,3.950000000000000000e+02,6.290000000000000000e+02
3.250000000000000000e+02,9.340000000000000000e+02,1.760000000000000000e+03,1.720000000000000000e+02
3.270000000000000000e+02,9.190000000000000000e+02,7.950000000000000000e+02,8.200000000000000000e+02
3.440000000000000000e+02,2.530000000000000000e+02,5.100000000000000000e+02,8.240000000000000000e+02
3.470000000000000000e+02,6.460000000000000000e+02,1.077000000000000000e+03,1.269000000000000000e+03
3.540000000000000000e+02,2.400000000000000000e+02,3.980000000000000000e+02,2.860000000000000000e+02
3.580000000000000000e+02,3.770000000000000000e+02,1.374000000000000000e+03,1.426000000000000000e+03
3.590000000000000000e+02,2.410000000000000000e+02,3.920000000000000000e+02,2.880000000000000000e+02
3.620000000000000000e+02,2.510000000000000000e+02,3.920000000000000000e+02,3.000000000000000000e+02
4.350000000000000000e+02,6.640000000000000000e+02,4.580000000000000000e+02,6.420000000000000000e+02
4.380000000000000000e+02,9.040000000000000000e+02,6.640000000000000000e+02,8.140000000000000000e+02
4.800000000000000000e+02,6.760000000000000000e+02,4.020000000000000000e+02,6.320000000000000000e+02
5.370000000000000000e+02,6.890000000000000000e+02,5.860000000000000000e+02,6.470000000000000000e+02
5.470000000000000000e+02,8.950000000000000000e+02,1.805000000000000000e+03,6.750000000000000000e+02
5.560000000000000000e+02,8.720000000000000000e+02,4.670000000000000000e+02,8.350000000000000000e+02
6.000000000000000000e+02,8.870000000000000000e+02,9.190000000000000000e+02,1.248000000000000000e+03
6.350000000000000000e+02,8.970000000000000000e+02,1.730000000000000000e+03,1.430000000000000000e+02
6.770000000000000000e+02,8.970000000000000000e+02,1.656000000000000000e+03,1.191000000000000000e+03
6.810000000000000000e+02,1.352000000000000000e+03,8.520000000000000000e+02,6.740000000000000000e+02
6.850000000000000000e+02,6.840000000000000000e+02,3.680000000000000000e+02,6.200000000000000000e+02
6.880000000000000000e+02,8.630000000000000000e+02,6.450000000000000000e+02,8.140000000000000000e+02
6.880000000000000000e+02,1.290000000000000000e+03,9.160000000000000000e+02,5.080000000000000000e+02
6.880000000000000000e+02,1.294000000000000000e+03,9.180000000000000000e+02,3.730000000000000000e+02
6.970000000000000000e+02,1.379000000000000000e+03,7.100000000000000000e+02,1.230000000000000000e+03
6.990000000000000000e+02,8.530000000000000000e+02,6.880000000000000000e+02,8.060000000000000000e+02
7.000000000000000000e+02,9.000000000000000000e+02,1.318000000000000000e+03,8.110000000000000000e+02
7.050000000000000000e+02,1.173000000000000000e+03,1.196000000000000000e+03,4.150000000000000000e+02
7.070000000000000000e+02,6.900000000000000000e+02,1.441000000000000000e+03,1.020000000000000000e+03
7.190000000000000000e+02,9.020000000000000000e+02,1.602000000000000000e+03,1.506000000000000000e+03
7.240000000000000000e+02,9.350000000000000000e+02,7.110000000000000000e+02,8.990000000000000000e+02
7.260000000000000000e+02,4.470000000000000000e+02,1.725000000000000000e+03,7.120000000000000000e+02
7.260000000000000000e+02,8.500000000000000000e+02,7.140000000000000000e+02,2.500000000000000000e+02
7.270000000000000000e+02,1.880000000000000000e+02,6.900000000000000000e+02,2.550000000000000000e+02
7.380000000000000000e+02,1.387000000000000000e+03,4.060000000000000000e+02,1.146000000000000000e+03
7.470000000000000000e+02,1.790000000000000000e+02,3.410000000000000000e+02,9.400000000000000000e+02
7.500000000000000000e+02,5.470000000000000000e+02,7.200000000000000000e+02,5.760000000000000000e+02
7.520000000000000000e+02,1.381000000000000000e+03,4.650000000000000000e+02,1.175000000000000000e+03
7.690000000000000000e+02,1.375000000000000000e+03,4.430000000000000000e+02,6.450000000000000000e+02
7.780000000000000000e+02,1.620000000000000000e+02,7.350000000000000000e+02,2.290000000000000000e+02
7.780000000000000000e+02,7.940000000000000000e+02,7.530000000000000000e+02,7.750000000000000000e+02
7.880000000000000000e+02,7.410000000000000000e+02,7.590000000000000000e+02,7.310000000000000000e+02
